Id,SalePrice
1461,123452.14380457115
1462,172270.14987249742
1463,178981.07362451183
1464,197906.39882982333
1465,201624.79845622697
1466,170937.7524714352
1467,180642.24198991433
1468,162150.15252531943
1469,187740.4387566572
1470,119784.60333716532
1471,183560.96424984752
1472,99371.30363502198
1473,95487.41894539149
1474,145895.61243409774
1475,114788.09241099922
1476,361909.0823891341
1477,257837.4965440824
1478,289605.4992012833
1479,283570.56693128933
1480,527182.3529243132
1481,328416.1659435843
1482,204869.45345198843
1483,175020.02348070708
1484,164784.6961867873
1485,182422.8790014564
1486,190873.31912216428
1487,336648.4114178523
1488,229474.82823827368
1489,195621.91605357578
1490,241893.8007322958
1491,195196.69911436335
1492,93619.56531008892
1493,159276.2334574431
1494,294402.00120828353
1495,285913.9446404669
1496,232507.22031639013
1497,182252.3825007361
1498,193231.0596708158
1499,160806.56834458275
1500,155060.74627052734
1501,181526.72797710678
1502,153039.34442962872
1503,287428.2016579694
1504,243257.39402635588
1505,228815.8372142287
1506,185828.5326318386
1507,262007.4433867307
1508,198631.88692871272
1509,156354.4796713687
1510,144248.40285542567
1511,173438.13495954184
1512,176339.85305822126
1513,139963.7061488818
1514,167780.44843673368
1515,196387.1187482793
1516,149036.34450281906
1517,162207.49783624566
1518,131070.00869301132
1519,214696.80213962853
1520,128288.9227678403
1521,133002.02663274
1522,177699.86833141622
1523,113090.8854274801
1524,121890.84355882097
1525,122143.10398933459
1526,111396.57906240805
1527,109500.459467967
1528,137458.72323499268
1529,157618.64196123046
1530,188363.96444316665
1531,111156.14916733847
1532,95247.85444562888
1533,148928.06747209857
1534,131570.78899458324
1535,140317.5575535139
1536,105653.4044476213
1537,62469.55900518639
1538,139533.79767509032
1539,196957.06712746483
1540,81836.45290710882
1541,131481.48353707042
1542,151063.6043265577
1543,184311.54783962845
1544,90490.27680219432
1545,116307.70320214432
1546,140210.02965561018
1547,136630.1671716214
1548,139128.02020587758
1549,126017.34557281801
1550,133166.57580980507
1551,108478.3845208707
1552,135657.18641152297
1553,133912.9622844199
1554,117099.31867560116
1555,163618.64250633094
1556,93134.18507653511
1557,109805.35841825257
1558,105696.00065108665
1559,54399.21677301323
1560,134237.29559914174
1561,119504.4755874825
1562,136136.4478991278
1563,121332.9610557448
1564,164184.40081567736
1565,142948.3619209044
1566,230175.28524990234
1567,81547.03151068375
1568,246972.37458445714
1569,132555.19655150824
1570,133247.11961231267
1571,118000.69738143959
1572,141683.78271902722
1573,214935.20967035086
1574,117188.67310449765
1575,216531.2157132619
1576,236896.16736998069
1577,177959.28645508617
1578,139862.14252561308
1579,141678.6865032541
1580,192043.64956547559
1581,153773.0044216879
1582,126910.6654038228
1583,312333.0650546083
1584,224809.75805483674
1585,141719.46342586074
1586,79318.98234770495
1587,113373.8487164583
1588,147606.64619706938
1589,100136.4880628684
1590,133065.41496131418
1591,92986.47863236887
1592,115256.84405575738
1593,127119.08705189463
1594,125073.5488322616
1595,104377.72199974743
1596,228182.47524620965
1597,198222.6468187114
1598,217785.7542845481
1599,159981.9863540581
1600,153737.5163116525
1601,74672.75743378063
1602,122427.5057061185
1603,60921.81884769072
1604,263090.842101531
1605,236590.0524027551
1606,166086.40393834916
1607,184501.41554239127
1608,209965.68737602417
1609,184008.08433068916
1610,151973.15537540385
1611,130822.94532996681
1612,171818.9586256495
1613,165810.5833370951
1614,110656.4217342945
1615,86963.4713510733
1616,77776.7830786982
1617,91550.69524668137
1618,141947.7100831933
1619,141379.45356790553
1620,165200.722455686
1621,135406.429748836
1622,142785.19274226198
1623,253854.13108595018
1624,210639.4866458035
1625,120111.15112426145
1626,168500.39326037513
1627,195510.31466008117
1628,264136.56897025905
1629,173290.7756250819
1630,388875.8344930102
1631,234541.76810935314
1632,248100.85243005442
1633,170366.80201439012
1634,185131.429133487
1635,174323.53902871217
1636,154561.0201754451
1637,210093.35957598238
1638,184101.35789984302
1639,182468.25829349557
1640,245174.98473378783
1641,177211.4415591324
1642,242314.89261457615
1643,230234.14245619188
1644,230558.88144611646
1645,233286.74086322702
1646,158682.0273529512
1647,154122.52003819105
1648,126946.56401173308
1649,140033.5633397281
1650,113665.03778214986
1651,120719.75085248379
1652,99441.53749719058
1653,102350.0164414764
1654,146873.52382972938
1655,132627.54624369284
1656,140498.65828449282
1657,151204.03441095992
1658,149411.2549412681
1659,126319.42455253427
1660,151614.44165510533
1661,473058.53827522416
1662,410188.15331598
1663,380425.22644640086
1664,675627.8134120373
1665,300793.8098291043
1666,307033.4589451112
1667,379279.93685267173
1668,333652.24729930825
1669,299066.92531649856
1670,343020.1458522059
1671,282152.66968130175
1672,461692.35871052666
1673,299431.5077617357
1674,248891.0001400727
1675,201620.09981856472
1676,195884.92795707256
1677,218880.0572286845
1678,498591.2295140697
1679,390032.028927461
1680,316183.40459009015
1681,234987.40674776243
1682,313618.87191985315
1683,194803.21758496037
1684,176994.41538767098
1685,173405.44011574448
1686,167962.62742219062
1687,167476.61343359246
1688,186848.81303323782
1689,190488.7183011307
1690,195409.1114306678
1691,186030.49540921763
1692,246562.63361148743
1693,168564.29539734693
1694,181017.93913988196
1695,168085.4107338314
1696,283885.08175051917
1697,171565.29911293535
1698,355042.0532745139
1699,322328.39742502087
1700,259427.19624446405
1701,266064.327745699
1702,243699.56855165164
1703,240723.29844447432
1704,282150.5251882812
1705,228418.27633906956
1706,182414.04301965263
1707,208276.1473435536
1708,202967.74456884712
1709,263703.2364822319
1710,217691.21570199417
1711,266258.3049508884
1712,257828.82354605093
1713,275643.29761602596
1714,217912.49454773992
1715,206658.79225980057
1716,184813.0995829711
1717,173106.80737996
1718,139260.64339328202
1719,201639.16666777496
1720,235695.50636700809
1721,151565.69890282833
1722,117734.57748039514
1723,146906.46172937195
1724,206930.48138249753
1725,238864.14653515036
1726,184949.96702711395
1727,154389.55054422305
1728,163449.17131630814
1729,166101.24896754173
1730,152540.86233900487
1731,119928.02680017595
1732,132343.26798352742
1733,113311.78589085526
1734,126861.57517320213
1735,119379.51996081033
1736,113723.28788075222
1737,317603.3790479752
1738,246784.8016937214
1739,262363.21785509214
1740,220733.821239136
1741,194165.81245872888
1742,173733.6682484968
1743,180045.63517320078
1744,320044.8550986287
1745,220360.08510542632
1746,187937.85342441683
1747,220832.8583376668
1748,229266.80438708476
1749,141340.21743621657
1750,123285.58722967071
1751,248979.14501554522
1752,116628.57954449349
1753,147398.64242736596
1754,194642.7410209049
1755,163163.1967642799
1756,133258.5345371507
1757,122382.58807414048
1758,142023.33009807204
1759,155106.5891561905
1760,167022.7951523915
1761,145931.73838992367
1762,176583.97246770147
1763,174343.1846058848
1764,113052.68280654783
1765,137555.42814618547
1766,200793.84679671229
1767,236541.26381546873
1768,140015.49667104665
1769,163796.24419614192
1770,154820.70900925572
1771,118584.09029597168
1772,132924.5449252975
1773,119534.18547695415
1774,147322.89671801732
1775,144618.1088240609
1776,127307.2572329342
1777,114705.93574194452
1778,141915.04412205238
1779,134549.98998685586
1780,165328.3518173346
1781,122764.79998107534
1782,93435.84148139245
1783,140740.29501744622
1784,108156.88527797126
1785,116625.99242156582
1786,147624.91264676035
1787,154783.0600974166
1788,69598.93790214152
1789,95382.82299437028
1790,81189.39809901283
1791,198242.87466651597
1792,161806.34876096697
1793,126824.60194751013
1794,154692.68630507006
1795,132685.11541031054
1796,127495.20063498101
1797,117606.0719960247
1798,121113.97587280413
1799,112002.79679698373
1800,133446.33583964923
1801,125413.1347134852
1802,135372.78394624914
1803,148714.70991604566
1804,141708.9688221683
1805,136389.9517603267
1806,130292.97268728213
1807,130059.82003356716
1808,118722.43324270367
1809,117774.9296174878
1810,129552.35269405176
1811,88824.47328720843
1812,93272.82899092013
1813,119149.69589707404
1814,104563.47140992644
1815,63001.718273894956
1816,105686.11946978242
1817,103994.40904355158
1818,138310.4288762407
1819,126908.11126578736
1820,50146.986675039916
1821,113090.20224390534
1822,146559.68771980234
1823,41556.210392775225
1824,124412.7914447696
1825,139258.1278316609
1826,111676.20560111747
1827,103366.92799166421
1828,135553.62766724842
1829,123088.77937970877
1830,140723.01411476836
1831,135034.37686428055
1832,80831.68199016094
1833,142302.27110939342
1834,118361.12251383494
1835,116852.88060663415
1836,127471.84781183301
1837,92411.26350822226
1838,125187.41664464293
1839,116480.82480038014
1840,132247.4422329028
1841,125525.30284413625
1842,93205.36849138708
1843,131568.8294658103
1844,135719.7721425606
1845,144372.15443486173
1846,158063.22085634014
1847,173521.05827615873
1848,60532.26048395036
1849,109931.63951495009
1850,115126.27287830683
1851,145348.48170648594
1852,125098.51714460911
1853,121190.56845190228
1854,160441.9056277278
1855,146619.3465469576
1856,224187.5537960258
1857,134303.805490543
1858,137470.76727019527
1859,115224.03501833149
1860,153218.66364153524
1861,116043.97883336831
1862,328433.2661259963
1863,312237.87791570555
1864,312258.94574109634
1865,322332.91056991206
1866,298615.2489212274
1867,222199.33225087813
1868,285572.70874846075
1869,206147.80192722002
1870,222816.76939518075
1871,231835.76627745887
1872,172776.97891398246
1873,249829.13253917103
1874,150973.61874376083
1875,191551.83417951848
1876,200206.23718033743
1877,209545.47485124954
1878,194322.69746475632
1879,128385.58191498704
1880,133489.4606022883
1881,259001.95524245093
1882,237902.62961543447
1883,185395.60004307676
1884,203316.3029953929
1885,204843.89252024854
1886,265679.57939179626
1887,217905.3845592156
1888,277567.80376754206
1889,169008.75564204503
1890,104846.93215702166
1891,112908.85572401044
1892,99831.23070628573
1893,125649.2791470593
1894,121000.17258357567
1895,126634.76634919764
1896,123257.80779540898
1897,121730.64475463053
1898,113819.79880905317
1899,167018.44283451227
1900,159532.58815738172
1901,173499.09966484382
1902,160438.60214953168
1903,242009.79914040174
1904,134898.68891690395
1905,202790.28507712472
1906,138362.64639248094
1907,218319.43712712513
1908,111666.70172603891
1909,137051.7685072857
1910,122039.43495828136
1911,218982.27202283381
1912,323069.8116705056
1913,142534.94567337702
1914,50722.870902252675
1915,301320.7537035248
1916,68734.23139324902
1917,240072.46274626645
1918,142383.76433516678
1919,174662.72443359767
1920,152790.03625719616
1921,372021.9505883926
1922,300559.46867374115
1923,238131.94629683235
1924,226735.65725947588
1925,199759.7044341395
1926,365062.82257512485
1927,131196.6811697922
1928,153245.68683030928
1929,128070.53336814008
1930,129544.98807002185
1931,138486.569954507
1932,131405.40296451835
1933,174400.13181788247
1934,183074.0335659097
1935,170481.6667184971
1936,186793.5216955638
1937,175462.29335490734
1938,163360.91617419693
1939,246242.51799347939
1940,196947.68918897727
1941,166480.7979028449
1942,163749.94841350042
1943,211369.2699143857
1944,353521.60302534234
1945,378342.19734165556
1946,126584.646868302
1947,127864.11608139572
1948,160050.27725763855
1949,232539.84860615488
1950,182842.10929611212
1951,241804.98395286448
1952,210015.41285645633
1953,169968.76732890157
1954,175206.23094846585
1955,134027.72051700344
1956,316373.7048388909
1957,145919.16817314038
1958,264768.586507248
1959,143508.3620317479
1960,110361.0303432864
1961,123123.20482124019
1962,99543.87982845858
1963,109296.56851532747
1964,103111.2236179438
1965,149943.92506273268
1966,137411.81298317644
1967,307945.98342111637
1968,445830.9596390527
1969,363863.50636357535
1970,416322.76620135433
1971,508057.40175458865
1972,393123.690142011
1973,275222.04731935984
1974,335958.3770067315
1975,437651.43197842187
1976,284431.45098679577
1977,381141.98466936976
1978,349962.6706838658
1979,312554.35134345636
1980,204752.51163460134
1981,340561.92773185024
1982,224174.79429801455
1983,205276.08797998866
1984,173530.6643099087
1985,222294.9750592293
1986,213122.93450655945
1987,183596.1685872468
1988,175267.3337098808
1989,188975.94300522137
1990,206227.92657960343
1991,233856.58094449784
1992,213804.47631330384
1993,173163.60976069904
1994,224579.615972934
1995,183044.09314866495
1996,265581.7126519895
1997,290303.0545577746
1998,321652.79816468403
1999,282846.9312298833
2000,324696.80135002505
2001,257789.5245200287
2002,233682.22907920976
2003,251376.008834154
2004,292191.5190337918
2005,214911.6607448661
2006,217184.4398396483
2007,246717.50135408228
2008,223754.83732119077
2009,193904.89973649444
2010,192386.24685505347
2011,128534.73412461346
2012,174710.7884185204
2013,175602.53087814825
2014,181403.75522385564
2015,195970.7155989336
2016,192478.65023606515
2017,193217.06162967594
2018,109779.67042081339
2019,139735.7774948934
2020,98608.38677519017
2021,101724.33165556286
2022,198831.36918536344
2023,137548.84325272185
2024,288473.3294747635
2025,363484.2147430548
2026,172683.199245934
2027,164847.74704927384
2028,155318.46385718475
2029,167706.62135233858
2030,261023.90179315783
2031,228126.8369833506
2032,238567.72016812532
2033,245001.68419017195
2034,173501.4327087537
2035,222394.0692520703
2036,198261.43189150197
2037,233274.52894626037
2038,334486.04810353974
2039,213581.33116767416
2040,309614.41960335645
2041,295125.40582932526
2042,208560.4349243685
2043,183030.5185530786
2044,169207.26861470725
2045,208572.18382916535
2046,169908.04761328883
2047,143831.96000576252
2048,141115.04097935354
2049,143052.63153702748
2050,164002.20183281242
2051,103334.31051555369
2052,119185.05649105945
2053,147033.41907937903
2054,103401.76716172312
2055,149947.00286644546
2056,144601.1095160321
2057,110882.07353662436
2058,207719.13172329825
2059,130861.74885211774
2060,180741.2464403473
2061,173001.35544817045
2062,129225.02945216467
2063,118868.77046390697
2064,138259.22590090352
2065,118740.95322852547
2066,154825.67590426272
2067,116883.21928826252
2068,151895.2173535794
2069,83386.72444966823
2070,114337.47136485335
2071,102436.50929691776
2072,137446.1688307893
2073,127521.65591279524
2074,153474.65270308295
2075,138207.12904536637
2076,119974.8917307509
2077,168479.4890168772
2078,129213.95818020408
2079,129334.03129775323
2080,122935.78895287117
2081,131868.3776112347
2082,121455.59727318399
2083,144058.07512193412
2084,113100.31267055783
2085,119148.15124406257
2086,103125.29490766994
2087,115826.67972498335
2088,96817.49279416326
2089,87900.54764167589
2090,131922.8859418697
2091,114770.57570872335
2092,123593.72053729766
2093,105843.24854319067
2094,109105.02372071992
2095,161031.15141691003
2096,89014.41177957629
2097,97577.57474622493
2098,146726.32002896545
2099,62539.72325996514
2100,74296.66404392595
2101,106277.23360717342
2102,117579.90189294072
2103,104098.81189588347
2104,115636.82572569331
2105,125647.64212472473
2106,67228.54491614176
2107,175029.06514130952
2108,117301.11375464329
2109,108549.58485340652
2110,119052.97641980532
2111,136394.15302680482
2112,131133.5321079592
2113,124296.8468735461
2114,125538.42237368043
2115,161129.93256405203
2116,116711.29850594192
2117,146433.00542626926
2118,124302.15456875751
2119,120336.97365121229
2120,111031.33285057588
2121,93901.53105240542
2122,121497.992016768
2123,86585.36775417495
2124,152675.33451781492
2125,121387.85765524952
2126,148410.3154307681
2127,255892.39796964068
2128,128587.13371693813
2129,85114.11410317314
2130,131610.18467443914
2131,142640.61265962388
2132,108954.42158671476
2133,122698.36611639123
2134,119517.89110010373
2135,104410.25748978648
2136,75048.99666411996
2137,103331.02181208224
2138,132110.18116952496
2139,148655.19044168503
2140,138148.2287421004
2141,156021.64610078128
2142,125965.87101550591
2143,151181.46318336372
2144,130638.32608430655
2145,143310.3754217701
2146,161555.40595284762
2147,148887.1161302163
2148,123224.90031222042
2149,146618.6310375505
2150,218284.7871046187
2151,123826.1893588727
2152,164520.2259365682
2153,180678.9413935144
2154,103365.84651837504
2155,133183.01642220528
2156,272873.07121166476
2157,236768.7212768366
2158,234019.02226953543
2159,218332.5876841092
2160,181439.7211236135
2161,233022.72091239656
2162,412686.5543687843
2163,344825.6928390453
2164,240753.7873057591
2165,195404.87771514404
2166,157320.81641959003
2167,214818.60995661843
2168,197814.98531051664
2169,190234.1108407297
2170,199599.4507112623
2171,157146.09523408065
2172,127440.30395019404
2173,170776.06214132026
2174,225017.6458650356
2175,291608.37414902373
2176,290390.0315598515
2177,235156.52749611015
2178,211266.34498695558
2179,139625.32485631655
2180,213527.66493818766
2181,187208.61670983428
2182,221348.81098822362
2183,186740.979102592
2184,116550.90630876181
2185,115652.2568360383
2186,147180.73864426505
2187,152781.77939376945
2188,150585.46569073736
2189,297444.09650412435
2190,82067.04336434799
2191,72280.15587218771
2192,81671.47092371283
2193,105758.74491249089
2194,101341.38239179856
2195,135369.75203476354
2196,101520.802857083
2197,121863.96278727213
2198,155806.55944802228
2199,195907.27433700234
2200,149188.68905784548
2201,141786.18250001798
2202,214530.26725834538
2203,136155.9913441495
2204,176829.8346894096
2205,122227.44394531306
2206,145077.7563064919
2207,230295.0698661764
2208,270178.37278255913
2209,262247.8699296818
2210,120902.80224656152
2211,115932.45988132517
2212,129288.44548943681
2213,109012.23366990579
2214,138200.0250050598
2215,105276.43702302934
2216,150054.45337084352
2217,72131.93071678458
2218,69550.38308208453
2219,60657.34519126993
2220,65041.908279926574
2221,303292.15863409673
2222,276964.5435209315
2223,268955.02606367006
2224,209817.41317385025
2225,119036.86373872307
2226,187622.62303516883
2227,197613.0783497586
2228,258181.5325127523
2229,261677.25490466898
2230,153702.0073840228
2231,216256.76480313393
2232,180247.54948367723
2233,180738.91668242682
2234,238182.02335430018
2235,218089.87249333537
2236,263604.4729813617
2237,320606.39381675125
2238,193785.0568473159
2239,105421.866801337
2240,148302.28264094162
2241,168642.67607077758
2242,113883.58232886608
2243,121813.72187616906
2244,97635.33961520554
2245,93006.46596658073
2246,134933.17364378663
2247,108404.94734838256
2248,124368.13238040713
2249,121928.22471212945
2250,127857.9308329617
2251,104199.57395891646
2252,182332.2390136781
2253,158427.15848243164
2254,178651.8448177789
2255,187032.8247947672
2256,172625.95080900632
2257,215200.50785910615
2258,157932.60606588272
2259,178077.69772659475
2260,145843.95797628385
2261,193721.7637602931
2262,217556.09997658545
2263,385026.2132082227
2264,573728.3490791568
2265,165354.412781898
2266,289521.63426137343
2267,389196.2955469613
2268,529170.1338203804
2269,144064.34202597034
2270,194130.02603728196
2271,214889.42398972088
2272,175441.96326670845
2273,156853.74234392002
2274,180132.27402701476
2275,165616.03291063185
2276,192812.30901338105
2277,185908.70713346705
2278,145738.69409300422
2279,123989.96893566933
2280,111325.909092539
2281,163308.6028363743
2282,175046.76909984648
2283,107614.92435409232
2284,111328.04818225064
2285,139712.23447261882
2286,123821.32272236673
2287,354570.2727898571
2288,286865.7145448499
2289,385554.2644026275
2290,479387.6289456087
2291,340741.4857254165
2292,440360.8331321559
2293,504436.291533157
2294,403787.8192303402
2295,535974.9215080291
2296,302202.8287745224
2297,335347.19985344325
2298,330278.28241142543
2299,379634.7729177254
2300,346407.5270569842
2301,318011.7407052567
2302,264348.25339996605
2303,249966.37528720137
2304,264377.34971713065
2305,205239.52217577302
2306,198729.42268695473
2307,206764.20545228454
2308,233964.4122119701
2309,269779.911043981
2310,214066.7940664736
2311,213642.00139281945
2312,177513.6522819555
2313,173119.8337413148
2314,177506.45668710332
2315,182589.59760494865
2316,192797.905647202
2317,188227.11491139696
2318,183796.91769103528
2319,188592.39122962602
2320,188101.281114776
2321,232098.7818035428
2322,190467.12968707105
2323,183123.56265492085
2324,175698.28739734893
2325,212630.08362299486
2326,175344.75778608688
2327,201140.88987876356
2328,216818.72547239214
2329,190574.08236087457
2330,184821.4918052498
2331,360937.7218539388
2332,389393.51807707787
2333,329225.3492932195
2334,250851.33228986923
2335,272898.62073616084
2336,314149.2740647857
2337,197872.97630365187
2338,264023.14975898905
2339,206081.96652671267
2340,397754.5992294161
2341,214707.26295682127
2342,232468.21304565182
2343,230707.33288056072
2344,209066.3958158444
2345,232337.4434646883
2346,211316.76408539683
2347,201886.42834922503
2348,245295.64684242016
2349,185206.04338155166
2350,302418.7096397597
2351,254380.12190652534
2352,246491.31208056692
2353,248986.89021587837
2354,144966.95482032548
2355,145296.5887452389
2356,142685.25202400878
2357,189278.2539113319
2358,192651.40161597834
2359,132446.57692623275
2360,119347.97164934385
2361,151017.28230039962
2362,279167.8457196761
2363,124379.87510473588
2364,153899.21512188963
2365,214305.85061308835
2366,194543.90945428176
2367,216806.97593973126
2368,211462.91497887392
2369,211174.90853654343
2370,167737.16468170137
2371,161799.26544397237
2372,196329.77401569943
2373,290973.34151364036
2374,327166.4248391961
2375,232773.3773990573
2376,319867.73964327417
2377,369089.0940224997
2378,159443.3332479739
2379,208210.54980158157
2380,155258.81944147032
2381,180300.14927191797
2382,208645.16114959697
2383,199540.3036447667
2384,243343.92342215613
2385,158966.21463412515
2386,132897.9933274537
2387,135520.09674949243
2388,97250.76363490878
2389,115588.32365315469
2390,152363.50290379854
2391,147178.94829846497
2392,118572.19501327274
2393,177675.4825831641
2394,133476.19845775387
2395,210139.27754536818
2396,134683.6788508224
2397,223176.09218336575
2398,132460.97627413808
2399,72615.61627931372
2400,75360.32370586808
2401,133216.42802813905
2402,133828.79512796077
2403,148689.8648172647
2404,147151.82085646762
2405,158535.21189341566
2406,145401.25139426926
2407,124964.90643447348
2408,140930.0331577726
2409,113053.05755795378
2410,173637.01630042036
2411,114194.0444686992
2412,152412.96760236923
2413,126351.93396189503
2414,147843.7091149539
2415,135414.35255694532
2416,121856.85971929778
2417,130110.41146671385
2418,132604.6478794491
2419,130511.91654381574
2420,124512.49646859814
2421,169583.92276091024
2422,101421.49299714579
2423,106104.69369198567
2424,162267.68707568882
2425,196985.62632386712
2426,132865.30955047172
2427,118413.85076606763
2428,173032.3482106348
2429,111379.24404905752
2430,133150.3099717391
2431,111119.16399593558
2432,145898.46830258728
2433,146159.6117408276
2434,133704.29347203067
2435,152175.39369730063
2436,115103.27241971478
2437,108368.40415053302
2438,123932.65836216499
2439,99805.57917554466
2440,121421.25676286123
2441,94829.83337570884
2442,99300.8286788148
2443,127540.20799283481
2444,131301.59682909027
2445,94540.86338979763
2446,128501.8616117538
2447,164853.29693824492
2448,123924.20759989419
2449,112994.33806114348
2450,142931.7629182087
2451,107024.11079439498
2452,190494.86145003382
2453,96479.41811606337
2454,125596.18652313268
2455,120678.57833911382
2456,142620.39567721565
2457,149143.6430233872
2458,133354.1608537587
2459,111700.58471631071
2460,141613.19661962404
2461,128236.93886749461
2462,132511.73883684803
2463,126518.42142807858
2464,168891.23338160527
2465,136533.00758126265
2466,118945.35516432842
2467,117774.11103548057
2468,90061.95471049972
2469,86229.02837763974
2470,202168.5585270935
2471,214766.88827627734
2472,160556.03864140634
2473,120794.50216196621
2474,76663.17702815137
2475,211668.17031374812
2476,114705.51491642896
2477,129088.82982076531
2478,155049.1247560743
2479,101938.5526299117
2480,146587.7635811536
2481,120668.27809047491
2482,118757.26808289002
2483,111419.81953969531
2484,123609.44757168449
2485,124616.91267104125
2486,140361.95997779275
2487,177527.55752982316
2488,166783.6879199152
2489,156160.8712512142
2490,138003.7832148077
2491,87350.60183471182
2492,202340.18785043148
2493,141932.34560440452
2494,143151.52265735425
2495,85947.23502108196
2496,251698.97375764418
2497,154364.35326046532
2498,116019.42457609253
2499,84118.05190733472
2500,115041.98065201547
2501,136343.56338542837
2502,139951.80535365114
2503,100508.12600480887
2504,241298.60574288777
2505,237374.95037489734
2506,252623.83058752827
2507,297565.8778077398
2508,249133.59748358614
2509,208819.41273363627
2510,211696.24136321974
2511,174062.34120765163
2512,201030.5524553121
2513,221003.78676716256
2514,359045.70483517955
2515,153065.4867625674
2516,174114.57856556828
2517,146822.58437610735
2518,148825.15290076446
2519,224337.86788118674
2520,214061.2696968894
2521,186621.76524877976
2522,225000.20119622038
2523,115570.00347538144
2524,134448.07944794584
2525,148634.15559894705
2526,146333.89725604586
2527,119262.1795459368
2528,141814.94891996967
2529,135614.4965940252
2530,131243.89081050747
2531,251470.18152833654
2532,224965.67789772092
2533,197763.25371496653
2534,218400.46250028763
2535,299542.84223248705
2536,230389.07771255085
2537,228040.29820240795
2538,186207.9930625246
2539,184995.4804050941
2540,180506.8733663807
2541,180071.55336992515
2542,161305.7664267611
2543,115993.20896499803
2544,116570.27558908603
2545,127800.38470583069
2546,124009.93983519949
2547,136814.5037664476
2548,152093.62591679837
2549,153606.13996568546
2550,1157908.8945294209
2551,137094.3170082495
2552,132113.4597006516
2553,73576.94941933398
2554,85959.13934899005
2555,116088.88950937371
2556,101515.3953526967
2557,104333.50615594257
2558,140029.37354197018
2559,146950.62717377083
2560,157370.19822924008
2561,151606.2718233731
2562,146712.5445611275
2563,148159.43417113944
2564,213404.6344677533
2565,146577.71865812206
2566,176608.55947365702
2567,151620.42452658003
2568,208195.04092310322
2569,240769.99507475575
2570,115917.20668898094
2571,196625.3455027199
2572,138542.5736412978
2573,224019.14275725838
2574,240375.39334522068
2575,136440.89021590256
2576,112379.21164989052
2577,197199.22076453586
2578,89837.76413237926
2579,70605.99256437577
2580,73095.81416244889
2581,90643.4610410982
2582,92136.21451098024
2583,290171.60637544544
2584,170720.82973964213
2585,182798.21306892164
2586,220037.16812294908
2587,198174.49649808064
2588,140778.3371918265
2589,151151.01737508248
2590,204196.2485299577
2591,232118.16879201712
2592,216593.15134506492
2593,234105.5085887198
2594,184777.52961605095
2595,195522.82979329108
2596,294566.92113176687
2597,184748.27008155524
2598,276642.28392276086
2599,391944.364592103
2600,183050.1463500832
2601,126539.84203361037
2602,81005.88741793571
2603,88976.16645606188
2604,88507.54938840082
2605,80740.39142057624
2606,144637.74975980865
2607,207966.63460899366
2608,190067.9905247162
2609,173130.29946371337
2610,108560.87279436571
2611,151317.99526865926
2612,158089.59075260494
2613,128225.60270946214
2614,119470.41508490626
2615,152484.15242361234
2616,150567.68622561294
2617,191216.40224942955
2618,187379.9977798783
2619,195241.34068005942
2620,187599.2632874946
2621,170585.12945283423
2622,176532.93974997406
2623,242010.88070968582
2624,312817.37862669176
2625,325449.54918797914
2626,173240.92467470994
2627,167500.70598966596
2628,475260.561935705
2629,543132.2202412279
2630,377628.7374607925
2631,524589.056145743
2632,435293.8572475293
2633,303655.9256041338
2634,429284.3556308151
2635,143153.6883540235
2636,167291.9625547349
2637,166473.5290483093
2638,270362.8822434996
2639,182055.56861891015
2640,147907.10430409794
2641,106099.05657161854
2642,179704.13607505278
2643,107390.53442731281
2644,119494.72695157125
2645,110727.74259972108
2646,96781.09155371235
2647,105463.97611925543
2648,149508.8915326214
2649,153935.43230329244
2650,133923.69918722747
2651,140791.66222077233
2652,425666.6065676206
2653,261825.98891289637
2654,270504.306785042
2655,412961.31948770076
2656,333758.6506651559
2657,362283.5698271311
2658,320359.0228944017
2659,302535.214725929
2660,375639.7526616548
2661,352155.87825177395
2662,358451.1926397393
2663,303810.36319600564
2664,263001.9785204342
2665,327924.5121470921
2666,275445.0321407136
2667,179638.18010637906
2668,185797.14457487286
2669,184948.97032136822
2670,277228.6404843836
2671,189664.80737105076
2672,197211.30239620278
2673,203730.34116169772
2674,200615.32809955222
2675,170908.30213739612
2676,191573.39042339602
2677,202818.97333664368
2678,231182.6204894417
2679,272324.20561505
2680,279119.15382873296
2681,406353.0077850048
2682,324254.0259769898
2683,562906.5360831429
2684,305185.5172013517
2685,340540.24983060866
2686,256078.16773700193
2687,311363.2473707155
