Id,SalePrice
1461,125056.16012508734
1462,150954.80261557922
1463,178905.68004361924
1464,186609.06515297582
1465,194575.35301995042
1466,184947.94783538353
1467,168909.35985703117
1468,177743.7249815353
1469,183468.3108407469
1470,129588.95519550488
1471,201733.39642176285
1472,101350.39588351642
1473,105294.94163997292
1474,153361.836886151
1475,127681.46759331357
1476,344224.58139638806
1477,252731.14571715108
1478,303798.2661422207
1479,297878.19145608664
1480,388146.3209217654
1481,304440.47075717873
1482,209455.24180212434
1483,188765.44952895993
1484,176310.14228889445
1485,180174.21817434442
1486,199647.69534269325
1487,296523.0606694704
1488,241704.9472080201
1489,196124.41787691714
1490,218361.1912055489
1491,196110.3688566919
1492,104223.52126138101
1493,177116.27825134114
1494,287991.9837285349
1495,281344.69291301316
1496,231226.78907611358
1497,182543.0646553857
1498,160837.3737840256
1499,159410.9434571794
1500,159967.54546275976
1501,168811.5718244788
1502,163543.92830446656
1503,256805.80939976446
1504,220499.8610205858
1505,219948.30634325263
1506,180775.2593085237
1507,233528.0870137784
1508,186288.3779272405
1509,157607.7237860062
1510,148846.94414631513
1511,149700.92344162674
1512,171344.61113505386
1513,148737.86883101688
1514,152035.78433676373
1515,184450.30915997966
1516,151193.5515411938
1517,147477.27004100563
1518,141361.0753094402
1519,220338.73126210173
1520,138441.7987037788
1521,140567.48026537278
1522,163187.69785295308
1523,118923.17291923377
1524,120575.61899735872
1525,127404.28996168033
1526,127809.89182261162
1527,113279.84947437274
1528,125849.35541180678
1529,142314.87021960178
1530,164686.8407741003
1531,133159.46004289162
1532,101549.70744937478
1533,141904.78069891155
1534,120590.88609647343
1535,149466.55022581163
1536,120253.71078383843
1537,101531.65487930509
1538,145472.1885915328
1539,180531.29521736276
1540,122655.68729227594
1541,139609.58582199752
1542,135454.36406976846
1543,179174.44024951398
1544,91308.22884855476
1545,105915.94671908139
1546,122691.9730848075
1547,134058.63904278915
1548,123613.36995128628
1549,114617.33835426805
1550,136246.11699198515
1551,121017.88079267646
1552,146215.00821936238
1553,130453.55258309937
1554,114961.41238680304
1555,166109.36378545902
1556,102912.53080036954
1557,119890.35317781498
1558,107172.99611212216
1559,115075.9120736753
1560,137583.81053779655
1561,146304.48405129445
1562,128549.99251164233
1563,123294.48325095171
1564,163402.3962894325
1565,152458.99684016148
1566,208145.88354566586
1567,96995.10344456749
1568,215266.3950112725
1569,152566.47580424286
1570,137266.47054238562
1571,127668.82945833974
1572,142452.0793800881
1573,229781.71796195573
1574,134586.7291179036
1575,207476.09125859482
